time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-26T09:49:38.290Z,36.5596,70.3328,198.18,4.8,mb,,101,0.597,0.87,us,us10003rfk,2015-10-26T11:05:58.220Z,"42km E of Farkhar, Afghanistan",earthquake
2015-10-26T09:48:01.630Z,37.7988319,-121.9646683,8.56,2.62,md,38,94,0.06387,0.06,nc,nc72544180,2015-10-29T17:16:27.214Z,"2km NNE of San Ramon, California",earthquake
2015-10-26T09:09:32.760Z,36.4406,70.7167,212.52,7.5,mww,,21,0.692,1.23,us,us10003re5,2015-10-29T17:19:07.549Z,"45km N of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-10-26T09:01:24.000Z,62.9413,-148.6246,57.6,2.5,ml,,,,0.72,ak,ak11751770,2015-10-26T17:06:31.967Z,"52km SSE of Cantwell, Alaska",earthquake
2015-10-26T07:09:28.000Z,63.223,-151.6275,14.2,3.4,ml,,,,0.91,ak,ak11751732,2015-10-26T15:11:55.512Z,"126km NW of Talkeetna, Alaska",earthquake
2015-10-26T06:52:13.000Z,58.491,-153.3429,56.1,2.5,ml,,,,0.52,ak,ak11751728,2015-10-26T14:54:57.720Z,"91km NNW of Kodiak Station, Alaska",earthquake
2015-10-26T06:34:01.230Z,36.3636,-97.6933,5,3.5,mb_lg,,25,0.273,0.61,us,us10003rdw,2015-10-26T20:50:30.204Z,"16km ESE of Enid, Oklahoma",earthquake
2015-10-26T06:11:01.260Z,43.5291667,-121.726,7.466,2.97,ml,22,74,0.03266,0.14,uw,uw61083597,2015-10-26T17:17:28.422Z,"23km SW of La Pine, Oregon",earthquake
2015-10-26T05:13:59.150Z,37.7811661,-121.9656677,7.76,2.94,md,51,53,0.08043,0.1,nc,nc72544095,2015-10-26T21:57:55.271Z,"1km E of San Ramon, California",earthquake
2015-10-26T04:01:56.970Z,-5.098,151.1531,141.77,5,mb,,49,1.351,0.83,us,us10003rdd,2015-10-26T12:04:36.239Z,"122km ENE of Kimbe, Papua New Guinea",earthquake
2015-10-26T03:56:01.850Z,-9.1546,124.0671,126.38,4.4,mb,,103,0.628,1.03,us,usa0010qwf,2015-10-27T21:41:49.343Z,"55km NW of Kefamenanu, Indonesia",earthquake
2015-10-26T02:52:43.100Z,18.6527,-67.5245,6,2.5,Md,5,302.4,0.2703929,0.23,pr,pr15299000,2015-10-26T10:55:11.068Z,"45km NW of Rincon, Puerto Rico",earthquake
2015-10-26T02:24:24.700Z,35.8936,-96.7952,3.936,2.9,ml,,101,,0.55,us,usa0010qvu,2015-10-27T21:56:47.586Z,"10km SSW of Cushing, Oklahoma",earthquake
2015-10-26T01:41:32.720Z,-25.2551,178.809,558.93,5.1,mb,,67,4.921,1.21,us,us10003rd4,2015-10-26T09:44:11.420Z,"South of the Fiji Islands",earthquake
2015-10-26T01:17:17.000Z,60.0432,-152.0834,85.2,3.1,ml,,,,0.76,ak,ak11751087,2015-10-26T09:19:58.594Z,"32km NNW of Anchor Point, Alaska",earthquake
2015-10-26T00:55:11.260Z,-10.7123,166.6424,34.99,4.8,mb,,64,4.738,0.77,us,us10003rcy,2015-10-26T08:57:45.499Z,"88km E of Lata, Solomon Islands",earthquake
2015-10-25T22:47:21.420Z,19.2178326,-155.4485016,37.75,2.54,ml,52,115,0.05201,0.16,hv,hv61078336,2015-10-26T06:49:58.042Z,"3km ENE of Pahala, Hawaii",earthquake
2015-10-25T21:33:28.000Z,60.0039,-146.9605,1.5,2.5,ml,,,,0.58,ak,ak11750871,2015-10-26T05:36:05.173Z,"72km NNW of Middleton Island, Alaska",earthquake
2015-10-25T20:17:58.830Z,-0.3528,99.0994,68.78,4.9,mb,,145,2.054,1.11,us,us10003rcm,2015-10-26T04:20:30.823Z,"85km N of Sikabaluan, Indonesia",earthquake
2015-10-25T18:34:55.220Z,44.5961667,-114.2903333,4.11,2.65,ml,22,69,0.695,0.15,mb,mb80103234,2015-10-26T17:54:26.455Z,"11km NNW of Challis, Idaho",earthquake
2015-10-25T17:49:02.150Z,31.3485,-115.4473333,5.96,3.59,ml,12,176,0.5977,0.45,ci,ci37263999,2015-10-26T19:37:49.814Z,"101km SSW of Alberto Oviedo Mota, B.C., MX",earthquake
2015-10-25T16:34:26.860Z,-30.4394,-72.195,10,4.3,mb,,88,0.536,0.56,us,us10003rbt,2015-10-25T21:04:47.600Z,"97km W of Ovalle, Chile",earthquake
2015-10-25T15:46:04.540Z,37.5623,22.0626,9.36,4.7,mb,,54,0.398,0.81,us,us10003rbl,2015-10-25T18:55:53.502Z,"19km NNW of Megalopolis, Greece",earthquake
2015-10-25T15:37:42.790Z,-39.4537,-72.63,78.48,4.3,mb,,170,0.283,0.62,us,us10003rbk,2015-10-25T16:39:19.689Z,"9km S of Loncoche, Chile",earthquake
2015-10-25T14:58:57.670Z,-29.3302,-177.7916,10,5.7,mwb,,26,0.147,0.82,us,us10003rbc,2015-10-27T22:29:14.000Z,"12km SE of Raoul Island, New Zealand",earthquake
2015-10-25T14:47:54.660Z,18.3613,-101.5828,63.74,5.1,mb,,61,1.322,0.7,us,us10003rb9,2015-10-27T20:57:36.000Z,"20km N of Tres Palos, Mexico",earthquake
2015-10-25T14:36:23.000Z,59.3104,-152.6588,98.4,2.8,ml,,,,0.85,ak,ak11749936,2015-10-25T22:39:04.711Z,"69km SW of Anchor Point, Alaska",earthquake
2015-10-25T13:13:46.890Z,-29.7523,-71.3783,36.71,4.5,mb,,127,0.205,0.83,us,us10003ray,2015-10-25T21:16:17.782Z,"20km NW of La Serena, Chile",earthquake
2015-10-25T11:58:53.260Z,38.8076668,-122.7919998,0.61,2.68,md,32,72,0.002598,0.05,nc,nc72543610,2015-10-25T20:01:30.114Z,"4km NW of The Geysers, California",earthquake
2015-10-25T11:05:01.410Z,34.0611667,-118.7633333,9.5,3.39,ml,107,46,0.01573,0.3,ci,ci37263871,2015-10-28T15:06:39.555Z,"8km NE of Malibu, California",earthquake
2015-10-25T08:15:24.630Z,35.5216,138.9989,19.89,4.6,mb,,108,1.075,1,us,us10003r9y,2015-10-27T09:32:30.850Z,"10km SE of Otsuki, Japan",earthquake
2015-10-25T07:00:48.700Z,18.398,-64.7478,7,2.5,Md,13,180,0.12576414,0.31,pr,pr15298003,2015-10-25T15:03:29.862Z,"14km W of Road Town, British Virgin Islands",earthquake
2015-10-25T06:48:31.070Z,19.2386667,-155.3345,0.745,2.6,ml,49,164,0.05954,0.11,hv,hv61077106,2015-10-26T20:45:19.218Z,"15km ENE of Pahala, Hawaii",earthquake
2015-10-25T06:26:23.320Z,37.7876663,-121.9671631,9.02,2.65,md,54,58,0.08119,0.12,nc,nc72543370,2015-10-27T05:32:15.615Z,"1km NE of San Ramon, California",earthquake
2015-10-25T05:46:22.730Z,-20.4334,-68.9006,103.13,4.5,mb,,41,0.375,0.9,us,us10003r9i,2015-10-25T15:22:39.330Z,"131km E of Iquique, Chile",earthquake
2015-10-25T05:17:16.080Z,-6.816,129.6655,165.18,4.4,mb,,85,1.991,1.07,us,us10003r9g,2015-10-25T13:19:55.692Z,"221km NW of Saumlaki, Indonesia",earthquake
2015-10-25T05:05:13.870Z,36.1926,-98.7776,5,2.8,mb_lg,,74,0.259,0.39,us,us10003r9e,2015-10-25T13:07:52.090Z,"23km NE of Taloga, Oklahoma",earthquake
2015-10-25T04:45:51.660Z,-28.5546,-178.3768,264.91,4.4,mb,,99,0.792,0.93,us,us10003r9d,2015-10-25T12:48:17.967Z,"91km NNW of Raoul Island, New Zealand",earthquake
2015-10-25T04:02:40.340Z,-41.9082,-73.6322,49.28,4.4,mb,,151,0.516,1.03,us,us10003r97,2015-10-25T12:53:32.609Z,"16km ESE of Ancud, Chile",earthquake
2015-10-25T03:42:15.830Z,-8.6284,118.4178,140.12,4.2,mb,,116,3.777,0.9,us,us10003r96,2015-10-25T11:45:28.287Z,"15km WSW of Woro, Indonesia",earthquake
2015-10-25T02:29:07.360Z,-55.3849,-27.8154,10,4.8,mb,,114,5.133,0.72,us,us10003r91,2015-10-25T10:31:50.862Z,"151km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-25T02:09:29.950Z,-55.4217,-27.8239,10,4.8,mb,,82,5.134,0.57,us,us10003r8s,2015-10-25T10:11:57.325Z,"147km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-25T01:29:10.720Z,36.8119,-97.7718,4.7,2.8,mb_lg,,31,0.08,0.33,us,us10003r8p,2015-10-25T09:31:37.863Z,"3km W of Medford, Oklahoma",earthquake
2015-10-25T01:13:56.900Z,18.863,-64.4309,7,3,Md,6,309.6,0.4761071,0.12,pr,pr15298000,2015-10-25T09:16:34.799Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-10-25T00:24:14.000Z,57.9448,-156.599,4.6,2.6,ml,,,,0.38,ak,ak11748348,2015-10-25T08:26:50.177Z,"82km S of King Salmon, Alaska",earthquake
2015-10-24T23:13:37.900Z,18.6814,-64.2983,43,2.8,Md,3,338.4,0.3997503,0.01,pr,pr15297014,2015-10-25T07:16:20.534Z,"44km NE of Road Town, British Virgin Islands",earthquake
2015-10-24T22:09:22.830Z,2.7939,124.2262,329.53,4.4,mb,,69,3.726,0.58,us,us10003r8b,2015-10-25T06:11:55.205Z,"160km NNW of Manado, Indonesia",earthquake
2015-10-24T22:08:09.070Z,36.8011,-97.7769,1.12,3.5,mb_lg,,37,0.083,0.22,us,us10003r89,2015-10-25T06:10:50.770Z,"3km W of Medford, Oklahoma",earthquake
2015-10-24T21:24:45.650Z,-31.4403,-71.4613,47.95,5,mb,,76,0.778,0.69,us,us10003r82,2015-10-27T20:43:35.000Z,"35km NW of Illapel, Chile",earthquake
2015-10-24T21:13:08.000Z,36.8065,-97.7701,2.3,3.3,mb_lg,,32,0.084,0.35,us,us10003r7v,2015-10-25T05:15:34.693Z,"3km W of Medford, Oklahoma",earthquake
2015-10-24T21:08:02.000Z,63.2239,-151.6178,14.6,3,ml,,,,1.03,ak,ak11748209,2015-10-25T05:10:41.456Z,"126km NW of Talkeetna, Alaska",earthquake
2015-10-24T19:23:18.700Z,18.5853,-68.98,139,3.9,Md,10,172.8,1.43820277,0.63,pr,pr15297013,2015-10-25T03:25:46.006Z,"0km SSW of Guaymate, Dominican Republic",earthquake
2015-10-24T19:14:19.500Z,19.6653,-65.99,34,3.2,Md,10,280.8,1.28548917,0.25,pr,pr15297010,2015-10-25T03:16:48.112Z,"133km N of San Juan, Puerto Rico",earthquake
2015-10-24T18:17:22.550Z,-30.6264,-71.737,20.11,4.4,mb,,124,0.826,0.66,us,us10003r77,2015-10-28T15:20:21.683Z,"51km W of Ovalle, Chile",earthquake
2015-10-24T17:58:09.840Z,-30.8073,-72.726,10,4.7,mb,,91,0.948,1.78,us,us10003r73,2015-10-28T15:13:57.983Z,"147km W of Ovalle, Chile",earthquake
2015-10-24T17:42:43.220Z,-2.2582,138.0848,42.43,4.7,mb,,37,5.866,0.86,us,us10003r71,2015-10-28T15:05:41.743Z,"266km NE of Enarotali, Indonesia",earthquake
2015-10-24T17:31:18.920Z,-30.221,-179.3315,309.66,5.1,mb,,72,1.56,0.98,us,us10003r6y,2015-10-28T14:53:16.062Z,"140km NNW of L'Esperance Rock, New Zealand",earthquake
2015-10-24T16:27:02.430Z,37.2291667,-97.9598333,2.72,2.98,ml,20,100,0.009201,0.07,ismpkansas,ismpkansas70146708,2015-10-26T20:33:25.795Z,"8km SE of Harper, Kansas",earthquake
2015-10-24T15:37:08.100Z,19.673,-66.1165,31,2.9,Md,12,306,1.25135319,0.2,pr,pr15297012,2015-10-24T23:39:50.314Z,"133km N of San Juan, Puerto Rico",earthquake
2015-10-24T15:28:09.000Z,63.4668,-151.3397,8.3,3.2,ml,,,,1.06,ak,ak11747743,2015-10-24T23:30:48.700Z,"119km W of Cantwell, Alaska",earthquake
2015-10-24T14:22:00.900Z,-6.3942,149.3644,44.42,4.4,mb,,86,3.543,0.46,us,us10003r6i,2015-10-24T22:24:40.349Z,"28km SW of Kandrian, Papua New Guinea",earthquake
2015-10-24T13:54:30.690Z,-6.3784,149.3564,47.43,4.9,mb,,82,3.54,1,us,us10003r6d,2015-10-24T21:56:59.635Z,"27km SW of Kandrian, Papua New Guinea",earthquake
2015-10-24T12:43:27.050Z,-7.4249,128.1473,151.78,4.4,mb,,75,4.481,0.53,us,us10003r67,2015-10-24T20:45:59.632Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-10-24T12:09:36.700Z,19.7038,-66.057,34,3.4,Md,12,298.8,1.2989639,0.14,pr,pr15297009,2015-10-24T20:12:14.377Z,"137km N of San Juan, Puerto Rico",earthquake
2015-10-24T11:29:46.760Z,29.1856,102.2032,49.11,4.6,mb,,54,7.977,0.69,us,us10003r62,2015-10-24T19:32:29.366Z,"17km WSW of Xinmian, China",earthquake
2015-10-24T09:33:21.200Z,19.193,-64.7174,64,3.3,Md,4,324,0.86597593,0.05,pr,pr15297007,2015-10-24T17:35:50.020Z,"86km N of Road Town, British Virgin Islands",earthquake
2015-10-24T09:13:57.100Z,19.0722,-64.6009,67,3.3,Md,3,342,0.79051745,0.07,pr,pr15297006,2015-10-24T17:16:34.805Z,"72km N of Road Town, British Virgin Islands",earthquake
2015-10-24T08:51:57.500Z,19.295,-64.692,43,3.2,Md,8,295.2,0.8758574,0.14,pr,pr15297005,2015-10-24T17:05:06.928Z,"97km N of Road Town, British Virgin Islands",earthquake
2015-10-24T08:17:53.800Z,19.103,-64.5392,37,3.2,Md,12,295.2,0.68631288,0.75,pr,pr15297004,2015-10-24T16:20:20.146Z,"76km N of Road Town, British Virgin Islands",earthquake
2015-10-24T08:11:21.500Z,19.2577,-64.7536,23,3.6,Md,16,284.4,0.84531468,0.34,pr,pr15297003,2015-10-24T16:13:54.487Z,"94km N of Road Town, British Virgin Islands",earthquake
2015-10-24T07:44:07.040Z,37.7831667,-121.9691667,9.6,3.21,mw,157,30,0.005879,0.21,nc,nc72542920,2015-10-27T13:24:17.586Z,"0km ENE of San Ramon, California",earthquake
2015-10-24T07:43:46.260Z,37.781,-121.9668333,9.24,3.21,mw,166,53,0.008554,0.16,nc,nc72542915,2015-10-27T18:47:27.619Z,"0km E of San Ramon, California",earthquake
2015-10-24T07:06:22.750Z,40.4011667,-125.2606667,4.71,2.7,md,14,302,0.7502,0.12,nc,nc72542900,2015-10-28T03:26:09.190Z,"86km WSW of Ferndale, California",earthquake
2015-10-24T06:13:45.930Z,40.5671654,-122.1341629,15.58,2.61,md,24,56,0.05611,0.13,nc,nc72542875,2015-10-24T08:03:10.931Z,"8km E of Palo Cedro, California",earthquake
2015-10-24T05:57:56.520Z,36.7582,-97.5453,3.26,3.2,mb_lg,,62,0.259,0.26,us,us10003r5d,2015-10-24T13:28:16.005Z,"17km ESE of Medford, Oklahoma",earthquake
2015-10-24T04:26:35.680Z,42.7669,143.0765,105.03,4.4,mb,,125,0.753,0.48,us,us10003r5b,2015-10-24T12:29:20.321Z,"19km SSW of Obihiro, Japan",earthquake
2015-10-24T04:17:52.000Z,60.2624,-152.7252,100,2.6,ml,,,,1.1,ak,ak11747110,2015-10-24T12:20:35.019Z,"24km S of Redoubt Volcano, Alaska",earthquake
2015-10-24T04:13:56.340Z,35.7014,140.198,57.55,4.5,mb,,140,0.528,0.68,us,us10003r57,2015-10-26T06:05:06.877Z,"3km WSW of Sakura, Japan",earthquake
2015-10-24T03:55:06.020Z,43.531,-121.7268333,3.086,2.87,ml,20,100,0.3048,0.15,uw,uw61082862,2015-10-24T11:57:49.475Z,"23km SW of La Pine, Oregon",earthquake
2015-10-24T02:59:00.860Z,35.2382,23.2271,22.8,4.3,mb,,202,2.137,1.08,us,us10003r4x,2015-10-24T11:01:29.896Z,"41km W of Palaiochora, Greece",earthquake
2015-10-24T00:06:29.490Z,52.3036,-168.4168,40.02,4.2,mb,,175,0.72,1,us,us10003r4j,2015-10-24T08:08:58.579Z,"76km SSE of Nikolski, Alaska",earthquake
2015-10-23T23:34:24.120Z,-6.8537,130.6962,81.47,4,mb,,96,4.203,1.3,us,us10003r4f,2015-10-24T07:37:09.095Z,"139km NNW of Saumlaki, Indonesia",earthquake
2015-10-23T23:32:01.260Z,-11.4016,166.2471,59.25,4.8,mb,,227,4.127,1.02,us,us10003r4d,2015-10-24T07:34:29.671Z,"88km SSE of Lata, Solomon Islands",earthquake
2015-10-23T23:21:12.000Z,64.7005,-151.3812,13.5,3,ml,,,,0.81,ak,ak11746838,2015-10-24T07:23:39.161Z,"48km SW of Manley Hot Springs, Alaska",earthquake
2015-10-23T22:46:26.710Z,-2.0375,138.1606,10,4.8,mb,,61,5.97,0.73,us,us10003r49,2015-10-24T06:49:02.214Z,"277km WNW of Abepura, Indonesia",earthquake
2015-10-23T22:42:34.020Z,-2.1477,138.1145,10,4.6,mb,,66,5.909,1.12,us,us10003r48,2015-10-24T06:45:06.440Z,"277km NE of Enarotali, Indonesia",earthquake
2015-10-23T22:03:22.910Z,-2.1436,138.2044,10,5.7,mwb,,24,5.999,1.16,us,us10003r43,2015-10-27T20:33:14.000Z,"270km WNW of Abepura, Indonesia",earthquake
2015-10-23T21:51:18.000Z,62.0172,-150.5103,58.4,2.9,ml,,,,0.64,ak,ak11746701,2015-10-24T05:53:58.641Z,"38km WSW of Y, Alaska",earthquake
2015-10-23T21:25:06.000Z,60.6321,-147.7951,100,2.7,ml,,,,1.07,ak,ak11746697,2015-10-24T05:27:36.495Z,"51km ESE of Whittier, Alaska",earthquake
2015-10-23T21:20:02.790Z,2.0846,93.6626,29.46,4.7,mb,,142,3.987,0.84,us,us10003r3s,2015-10-24T05:22:29.089Z,"Off the west coast of northern Sumatra",earthquake
2015-10-23T20:28:54.510Z,-2.3135,138.0628,53.55,4.2,mb,,166,5.839,1.05,us,us10003r3a,2015-10-24T16:38:48.809Z,"260km NE of Enarotali, Indonesia",earthquake
2015-10-23T20:21:16.810Z,37.0573333,-97.932,5.71,2.65,ml,20,75,0.07003,0.05,ismpkansas,ismpkansas70146463,2015-10-26T20:30:56.822Z,"13km SE of Anthony, Kansas",earthquake
2015-10-23T20:05:22.250Z,2.0358,126.721,64.69,4.4,mb,,108,1.411,1.33,us,us10003r34,2015-10-24T16:05:12.252Z,"147km WNW of Tobelo, Indonesia",earthquake
2015-10-23T18:33:47.560Z,-25.6641,-71.0705,20.17,4.3,mb,,183,1.197,0.91,us,us10003r26,2015-10-24T02:36:26.999Z,"65km WSW of Taltal, Chile",earthquake
2015-10-23T18:29:42.350Z,37.906,26.7186,26.4,4.4,mb,,42,1.562,1.03,us,us10003r24,2015-10-24T02:32:10.839Z,"12km N of Neon Karlovasion, Greece",earthquake
2015-10-23T18:19:02.860Z,36.2553,77.8477,88.13,4,mb,,109,4.57,1.06,us,us10003r21,2015-10-24T02:21:34.433Z,"178km NNE of Thang, India",earthquake
2015-10-23T17:46:38.500Z,36.0336,-97.1217,5.123,2.5,ml,,64,,0.59,us,us10003r2a,2015-10-23T21:50:11.848Z,"10km SSW of Stillwater, Oklahoma",earthquake
2015-10-23T17:13:22.340Z,38.0271,20.1537,37.4,4.5,mb,,138,1.642,0.82,us,us10003r1c,2015-10-24T01:15:56.894Z,"31km SW of Lixourion, Greece",earthquake
2015-10-23T16:52:42.690Z,40.8723333,-126.9433333,2.68,2.96,md,15,316,2.098,0.18,nc,nc72542575,2015-10-24T03:56:04.520Z,"228km W of Ferndale, California",earthquake
2015-10-23T16:47:23.480Z,-15.2451,-177.9136,432.48,4.4,mb,,62,4.598,0.78,us,us10003r16,2015-10-24T00:49:56.429Z,"108km SSE of Sigave, Wallis and Futuna",earthquake
2015-10-23T16:28:50.590Z,-6.3515,154.9691,84.12,4.6,mb,,108,3.522,0.69,us,us10003r0v,2015-10-24T00:31:33.038Z,"57km W of Panguna, Papua New Guinea",earthquake
2015-10-23T16:15:48.700Z,18.9626,-65.1522,15,2.8,Md,3,316.8,0.63600722,0.3,pr,pr15296007,2015-10-24T00:18:19.731Z,"72km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-10-23T15:48:49.400Z,19.495,-65.5335,78,3.3,Md,6,288,1.2046408,0.34,pr,pr15296006,2015-10-23T23:51:21.693Z,"122km NNE of Vieques, Puerto Rico",earthquake
2015-10-23T15:10:05.810Z,19.2853333,-155.2198333,9.041,2.51,ml,52,139,0.006109,0.1,hv,hv61075176,2015-10-23T23:12:33.013Z,"16km S of Volcano, Hawaii",earthquake
2015-10-23T13:48:24.590Z,37.7825,-121.9655,8.7,3.23,mw,133,53,0.007781,0.12,nc,nc72542520,2015-10-24T10:33:45.308Z,"1km ENE of San Ramon, California",earthquake
2015-10-23T12:30:04.520Z,32.4429,-97.1262,5.13,2.6,mb_lg,,82,0.02,0.39,us,us10003rp2,2015-10-27T00:35:25.689Z,"2km WNW of Venus, Texas",earthquake
2015-10-23T12:20:17.580Z,37.3943333,-114.0496667,8.01,2.52,ml,16,115,0.168,0.21,uu,uu60127372,2015-10-23T17:31:49.939Z,"35km SW of Enterprise, Utah",earthquake
2015-10-23T10:17:05.100Z,18.568,-66.1262,90,2.8,Md,6,208.8,0.39076715,0.27,pr,pr15296004,2015-10-23T18:19:44.583Z,"11km N of San Juan, Puerto Rico",earthquake
2015-10-23T09:55:25.020Z,37.7801667,-121.9595,6.64,2.76,md,92,53,0.0127,0.14,nc,nc72542470,2015-10-24T08:01:06.266Z,"1km E of San Ramon, California",earthquake
2015-10-23T09:33:41.300Z,18.5907,-66.8821,78,3,Md,17,208.8,0.24883333,0.2,pr,pr15296003,2015-10-23T17:36:19.854Z,"12km NNW of Camuy, Puerto Rico",earthquake
2015-10-23T08:31:51.000Z,57.0949,-153.9882,0.5,2.8,ml,,,,1.14,ak,ak11746262,2015-10-23T16:34:27.638Z,"49km S of Larsen Bay, Alaska",earthquake
2015-10-23T07:59:10.100Z,19.1301,-65.5235,29,3,Md,6,266.4,0.84890794,0.1,pr,pr15296005,2015-10-23T16:01:52.321Z,"84km NNE of Vieques, Puerto Rico",earthquake
2015-10-23T06:53:11.620Z,3.2619,-84.3449,10,4.5,mb,,181,5.475,0.84,us,us10003qvt,2015-10-23T14:55:56.404Z,"Off the coast of Central America",earthquake
2015-10-23T06:06:35.200Z,18.1261,-67.0709,22,2.7,Md,15,104.4,0.05030566,0.18,pr,pr15296000,2015-10-23T14:09:24.997Z,"4km NNE of Sabana Eneas, Puerto Rico",earthquake
2015-10-23T05:32:56.650Z,46.7928333,-112.026,5,2.68,ml,28,95,0.157,0.34,mb,mb80103094,2015-10-26T17:12:48.094Z,"7km NNE of Helena Valley Northwest, Montana",earthquake
2015-10-23T05:25:01.760Z,-29.9604,-68.4589,96.01,4.5,mb,,57,1.592,0.84,us,us10003qvm,2015-10-23T13:27:35.219Z,"41km NE of San Jose de Jachal, Argentina",earthquake
2015-10-23T05:09:52.370Z,35.5579987,-121.2955017,0.64,2.74,md,39,200,0.1519,0.1,nc,nc72542405,2015-10-23T13:12:33.086Z,"13km SW of San Simeon, California",earthquake
2015-10-23T04:38:19.300Z,18.8314,-64.3184,14,2.7,Md,5,320.4,0.50036161,0.18,pr,pr15296002,2015-10-23T12:40:46.030Z,"55km NE of Road Town, British Virgin Islands",earthquake
2015-10-23T04:04:17.720Z,-45.8006,37.1437,10,5.7,mb,,36,10.242,0.82,us,us10003qvh,2015-10-28T20:56:42.000Z,"131km NNW of Marion Island, Prince Edward Islands",earthquake
2015-10-23T03:39:13.000Z,19.1611,-67.821,24,2.6,Md,4,342,1.20194585,0.31,pr,pr15296001,2015-10-23T11:41:57.597Z,"88km NE of Punta Cana, Dominican Republic",earthquake
2015-10-23T01:40:05.970Z,-54.2329,6.0866,10,5.5,mb,,74,17.929,0.98,us,us10003qvc,2015-10-23T13:58:34.040Z,"178km E of Bouvet Island, Bouvet Island",earthquake
2015-10-23T00:32:25.050Z,-23.6162,-176.6228,104.29,4.9,mb,,51,5.726,1.11,us,us10003qv8,2015-10-23T08:34:52.026Z,"South of the Fiji Islands",earthquake
2015-10-23T00:27:42.430Z,29.6639,70.3527,29.42,5.3,mb,,48,4.687,0.88,us,us10003qv5,2015-10-26T09:33:57.406Z,"11km N of Dajal, Pakistan",earthquake
2015-10-22T23:07:38.850Z,50.7648,-130.0296,10,4.8,mwr,,141,1.212,1.06,us,us10003qur,2015-10-23T19:37:23.000Z,"184km W of Port Hardy, Canada",earthquake
2015-10-22T22:32:30.200Z,18.8073,-67.236,31,2.6,Md,8,298.8,0.3584278,0.23,pr,pr15295012,2015-10-23T06:35:09.001Z,"37km NNW of San Antonio, Puerto Rico",earthquake
2015-10-22T21:52:22.950Z,44.5049,-114.1446,5,2.7,ml,,53,0.564,0.71,us,us10003qu9,2015-10-25T14:28:09.370Z,"6km E of Challis, Idaho",earthquake
2015-10-22T21:20:44.000Z,66.0849,-156.6262,15,2.9,ml,,,,0.66,ak,ak11746078,2015-10-23T05:23:10.903Z,"92km S of Kobuk, Alaska",earthquake
2015-10-22T20:22:26.280Z,-30.3356,-71.8722,18.69,4.3,mb,,188,0.394,1.04,us,us10003qtm,2015-10-26T23:57:51.418Z,"66km SW of Coquimbo, Chile",earthquake
2015-10-22T19:21:39.240Z,33.517,-116.7415,2.48,2.59,ml,93,19,0.0484,0.2,ci,ci37262671,2015-10-23T19:22:29.894Z,"8km SW of Anza, California",earthquake
2015-10-22T17:47:45.400Z,17.9037,147.123,17.52,5.3,mb,,57,4.807,1.36,us,us10003qs7,2015-10-23T01:50:22.972Z,"144km E of Pagan, Northern Mariana Islands",earthquake
2015-10-22T16:37:31.430Z,36.8129997,-121.5318298,3.98,2.7,md,49,28,0.0274,0.09,nc,nc72542210,2015-10-26T23:27:34.632Z,"3km S of San Juan Bautista, California",earthquake
2015-10-22T16:18:50.450Z,39.3908,141.9554,46.17,4.8,mwr,,123,1.707,1.06,us,us10003qrp,2015-10-23T16:55:43.439Z,"5km ENE of Otsuchi, Japan",earthquake
2015-10-22T16:04:29.490Z,-38.4607,178.2645,8.73,4.9,mb,,126,0.897,0.99,us,us10003qrl,2015-10-23T16:17:44.882Z,"31km NE of Gisborne, New Zealand",earthquake
2015-10-22T15:57:46.000Z,60.1296,-153.0881,123.4,2.6,ml,,,,0.47,ak,ak11745867,2015-10-23T16:07:16.040Z,"43km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-22T13:16:15.000Z,64.7332,-149.0462,18.9,2.7,ml,,,,0.83,ak,ak11745791,2015-10-22T18:54:24.834Z,"17km N of North Nenana, Alaska",earthquake
2015-10-22T11:09:46.980Z,-0.2874,-19.1196,10,4.9,mb,,84,8.954,0.8,us,us10003qnv,2015-10-22T19:12:15.426Z,"Central Mid-Atlantic Ridge",earthquake
2015-10-22T07:50:29.670Z,-27.9078,73.9957,10,5,mb,,54,25.394,0.75,us,us10003qmp,2015-10-22T15:52:58.923Z,"Mid-Indian Ridge",earthquake
2015-10-22T06:41:34.000Z,61.4673,-146.5353,9.4,2.7,ml,,,,0.82,ak,ak11745587,2015-10-22T14:44:16.795Z,"38km NNW of Valdez, Alaska",earthquake
2015-10-22T06:02:01.810Z,3.6391,124.8665,278.34,4.5,mb,,111,3.788,1,us,us10003qm2,2015-10-22T14:04:27.848Z,"206km SSW of Sarangani, Philippines",earthquake
2015-10-22T05:57:07.290Z,44.4625,-114.1168333,11.02,2.54,ml,22,63,0.532,0.17,mb,mb80103019,2015-10-26T14:00:48.619Z,"10km ESE of Challis, Idaho",earthquake
2015-10-22T04:18:00.800Z,17.9592,-66.6997,34,2.8,Md,14,180,0.12127256,0.25,pr,pr15295001,2015-10-22T12:20:42.850Z,"4km SSE of Tallaboa, Puerto Rico",earthquake
